Daily LE,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,BQA,Cloud Cover,NDVI,EVI,SAVI,VARI,NDWI,Date Epoch
196.08305349118,0.1327905356884002,0.1192360892891883,0.1057534739375114,0.1161228716373443,0.1684967130422592,0.2505179345607757,0.19072026014328,0.1091540604829788,0.0108722960576415,302.3060302734375,299.3598022460937,2720.0,11.46,0.1840134840470381,0.1348502122856978,0.1001259255330113,-0.1010266154341324,-0.228781025806104,1396569600
1628.994295281,0.1144195646047592,0.0995353609323501,0.0933006778359413,0.0876367762684822,0.2041638493537902,0.2094545364379882,0.1387655586004257,0.0890198275446891,0.0022392119280993,309.5142517089844,307.48748779296875,2720.0,0.06,0.3993379823528857,0.2962143126598331,0.2207507849474038,0.0695793111300757,-0.3726937546645257,1399334400
3218.33467553759,0.1338471621274948,0.1181029826402664,0.1183617860078811,0.114177718758583,0.261137843132019,0.2385568022727966,0.1573771834373474,0.1001373529434204,0.0031488335225731,297.8064270019531,296.7457580566406,2720.0,12.35,0.3915641643878126,0.3464629369141139,0.2518408173665086,0.0365623419128729,-0.376221862054849,1400716800
4649.0172258781,0.1214611306786537,0.1064071580767631,0.099780835211277,0.0901951864361763,0.2458601593971252,0.2082681059837341,0.1221044659614563,0.0953418388962745,0.0017798817716538,315.1758728027344,313.2115478515625,2720.0,0.0,0.4632123097906787,0.3934997469890487,0.2792846916237286,0.1147035913321029,-0.4226330975333247,1402099200
6099.1041736658,0.1047732755541801,0.0852364227175712,0.0725482851266861,0.0519781187176704,0.2250943332910537,0.1465624421834945,0.0721397623419761,0.0643298327922821,0.0010573401814326,298.29718017578125,295.6342468261719,2720.0,0.49,0.6248048599502501,0.4821158713967478,0.3341700264741332,0.5235473731238902,-0.5125141317977189,1410393600
2516.05159730663,0.1042964458465576,0.0847632139921188,0.0675684660673141,0.0513091161847114,0.1656197756528854,0.1411344707012176,0.0823972150683403,0.0616809837520122,0.0011279698228463,296.2007141113281,295.03082275390625,2720.0,0.02,0.5269499074090707,0.3411238713198005,0.239167358373252,0.4766129555361471,-0.4204813624488929,1413158400
723.3463647843,0.1097312197089195,0.0895568653941154,0.0686525180935859,0.0585321635007858,0.1256251633167266,0.1533980816602707,0.097520425915718,0.0650025531649589,0.0010618014493957,294.5723571777344,293.00701904296875,2720.0,16.82,0.3643243577401918,0.208326694730734,0.1470999370744957,0.2689593926721475,-0.2932536810690829,1415923200
781.5580989543901,0.1152343451976776,0.093486413359642,0.0665056183934211,0.0614583157002925,0.0836515948176384,0.1497118771076202,0.1162363812327385,0.0641675293445587,0.0014844930265098,288.1140441894531,286.81134033203125,2720.0,1.24,0.1529411674098126,0.0738541730645088,0.0516034835820328,0.146394015163065,-0.1141868316383642,1421452800
818.94008783956,0.1120838373899459,0.0923788249492645,0.0679791942238807,0.0651377215981483,0.0900932848453521,0.166596919298172,0.1341361552476883,0.0668982043862342,0.0018531297100707,294.0753479003906,293.0244140625,2720.0,0.11,0.1607640368954698,0.0791658621218563,0.0571299961428695,0.0697497738567834,-0.1398984235060033,1424217600
738.28284709692,0.1127101182937622,0.0943431630730629,0.0725202113389968,0.0707643404603004,0.0989139974117279,0.1820809245109558,0.1460437774658203,0.071182407438755,0.0014771547866985,294.19610595703125,293.4206237792969,2720.0,0.03,0.1659001219864492,0.0862506097688955,0.0630518907947863,0.0358770137994721,-0.153958689255008,1425600000
1480.1925476959,0.1144472807645797,0.0962640643119812,0.0757379159331321,0.0740571171045303,0.1059414073824882,0.193801462650299,0.1551175713539123,0.0744136497378349,0.0012478624703362,300.8652038574219,299.5061950683594,2720.0,0.03,0.1771363980278482,0.0962337034779595,0.0703331458741274,0.0313986252932403,-0.1662461687887586,1426982400
1607.4727056891,0.1182639077305793,0.101768784224987,0.0853639245033264,0.0833330675959587,0.1428824812173843,0.2143914103507995,0.1627397984266281,0.0836038440465927,0.0016021205810829,304.26739501953125,302.43463134765625,2720.0,10.29,0.2632419121223252,0.1692485157590834,0.1229994601163478,0.0303438112549193,-0.2520020261981228,1429747200
1513.1388335978,0.1161920204758644,0.1008748039603233,0.086301565170288,0.0835225880146026,0.160874530673027,0.2180515080690384,0.1586644649505615,0.0856669917702674,0.0022756962571293,303.07379150390625,302.0556030273437,2720.0,1.95,0.3165010417217312,0.2135734320099725,0.1558683007696127,0.0403046176206003,-0.3016997466859042,1431129600
1916.11121677905,0.117373302578926,0.1021845713257789,0.087771438062191,0.0875990837812423,0.1662788391113281,0.2335401177406311,0.166580468416214,0.0883531346917152,0.0013141974341124,308.1239929199219,306.5233764648437,2720.0,0.1,0.3099117655983794,0.2125356176479766,0.1565500585854757,0.002355018685001,-0.3090230875659139,1432512000
4906.8077440587,0.1084843501448631,0.0889605581760406,0.0714740380644798,0.0540845282375812,0.181680366396904,0.151485189795494,0.0818786397576332,0.0647801682353019,0.0012369059259071,301.3991394042969,298.6199951171875,2720.0,5.3,0.5411994790706188,0.3802096854337077,0.2601289605344178,0.4751490782509278,-0.4353324547795297,1442188800
4424.8211638535,0.1065063700079917,0.0865106210112571,0.0695593878626823,0.0525307543575763,0.1661065965890884,0.1428857296705246,0.0812472254037857,0.0627221390604972,0.0007482227520085,304.34881591796875,302.8530578613281,2720.0,0.0,0.5194713608619334,0.3410843834405924,0.2370649996452967,0.4786077194540146,-0.4096781678145178,1443571200
341.943535237633,0.5034928917884827,0.4935563206672668,0.465248554944992,0.4811162948608398,0.5112342238426208,0.2204923778772354,0.234203353524208,0.4667891263961792,0.1440806984901428,242.57534790039065,244.1447906494141,6896.0,100.0,0.0303500914385887,0.1081418823551065,0.0302723072806787,-0.0350429351364802,-0.0470931693795193,1450483200
299.18636689182,0.113916702568531,0.097219631075859,0.0782879143953323,0.0805225595831871,0.1192145645618438,0.2083493024110794,0.1634304225444793,0.078790083527565,0.0054485127329826,303.1468811035156,302.4319152832031,2720.0,0.04,0.193714639400546,0.1107761275429667,0.0829425872450293,-0.0362821010809423,-0.2072209441755185,1458777600
1259.61229306344,0.1133742332458496,0.0975300073623657,0.0806295052170753,0.0849954634904861,0.1346407085657119,0.2347058057785034,0.1694510579109192,0.0820848271250724,0.0015961544122546,304.0658569335937,302.7344055175781,2720.0,0.03,0.2260340116587132,0.1359192736032919,0.1034798840086979,-0.0641157317246766,-0.2508995666401632,1460160000
3669.2050116581,0.1161136999726295,0.0993233323097229,0.089369498193264,0.0785127282142639,0.2150285691022873,0.1918961107730865,0.1202629208564758,0.0849622935056686,0.0025368253700435,306.50750732421875,305.6957397460937,2720.0,0.01,0.4650651957186331,0.3626188633183082,0.2580505413196521,0.1583568422721638,-0.4128116581864374,1464307200
7503.4307860884,0.1149846985936164,0.0974646508693695,0.0859704688191413,0.0716670751571655,0.2202336490154266,0.1861585527658462,0.1073933914303779,0.0801590457558631,0.0010078810155391,303.9388732910156,302.5265197753906,2720.0,5.01,0.5089626765379935,0.4040423631710893,0.2814113612791977,0.2377049352863308,-0.4384760765001312,1465689600
4452.8201185479,0.2123298645019531,0.192318245768547,0.2168750166893005,0.2103696316480636,0.3265188336372375,0.3634832203388214,0.2788270115852356,0.1803629845380783,0.0093918815255165,293.1866455078125,288.04608154296875,2800.0,20.96,0.2163376743947227,0.253302272982241,0.1680255965966628,0.0276911618707107,-0.2017759620983003,1467072000
523.163793670033,0.1135436445474624,0.0929585024714469,0.0739146843552589,0.0625774413347244,0.1401912868022918,0.1569060087203979,0.0975482016801834,0.0684001967310905,0.0012672977754846,293.8902587890625,293.2269897460937,2720.0,0.03,0.3827702929374872,0.2370707362056535,0.165660143287783,0.2604249814820646,-0.3095504627391405,1479513600
263.9808706218,0.1161444187164306,0.0960581824183464,0.0737483724951744,0.068967692553997,0.1217033416032791,0.1720301210880279,0.1106596142053604,0.0715618580579757,0.0009635391761548,290.3983154296875,289.7746887207031,2720.0,0.08,0.2765792364968386,0.1617512809175524,0.1145313320840816,0.1024624280318061,-0.2453545589472225,1480896000
676.61346232549,0.1493941992521286,0.1286520361900329,0.1074030920863151,0.1043623611330986,0.1264800876379013,0.1676024049520492,0.1295932233333587,0.1019370108842849,0.0008325749076902,278.5800476074219,278.0287170410156,2976.0,11.52,0.0958130821370029,0.0701914754348669,0.0453949956149844,0.0365853199386766,-0.0815663425393857,1485043200
120.3608693484,0.1373416036367416,0.1183067709207534,0.0962977483868599,0.0950750187039375,0.1239577382802963,0.1838381588459015,0.1432899832725525,0.0936540216207504,0.0212159007787704,285.3002014160156,283.0654296875,2720.0,2.14,0.1318648405564186,0.0894637177026598,0.0602532762850026,0.0167345926561617,-0.1255813887407736,1486425600
537.069562053,0.1126845777034759,0.0943405702710151,0.072720855474472,0.0720954909920692,0.1037508100271225,0.1850778609514236,0.1421064436435699,0.0720657110214233,0.0026205657050013,297.0447998046875,296.1331787109375,2720.0,0.48,0.1800169742074837,0.0954889141045471,0.0702570665563671,0.0123893980348187,-0.17583533574329,1487808000
259.61237355423,0.1157307028770446,0.0973723009228706,0.0751049891114234,0.0731909722089767,0.0968600958585739,0.1508569717407226,0.1173751354217529,0.0750510767102241,0.0032349550165235,301.7091064453125,299.8893737792969,2720.0,37.77,0.1391883268865733,0.0734414856869558,0.0529865366483028,0.0375860039813555,-0.1265088593475007,1489190400
355.9496262523,0.1227441579103469,0.1073720678687095,0.0920697450637817,0.0961860194802284,0.1437906622886657,0.2279301732778549,0.1740464717149734,0.0923953279852867,0.0056279012933373,311.5304260253906,310.5274353027344,2720.0,0.01,0.1983719520477504,0.1299797861837728,0.0964989383745979,-0.0508912745787454,-0.2192861354114308,1491955200
4241.98129800843,0.1139214411377906,0.0982386395335197,0.0895235687494278,0.0781335830688476,0.2402898967266082,0.1976421624422073,0.109563909471035,0.0837638601660728,0.0011864526895806,315.2673645019531,313.0580444335937,2720.0,0.04,0.509247351237805,0.4169393372510643,0.2971987931570966,0.16407706396614,-0.4571260538425015,1498867200
4759.0428975065,0.0989464968442916,0.0755137503147125,0.0463711246848106,0.0292167738080024,0.0440229065716266,0.0208620596677064,0.0098377931863069,0.0395983718335628,0.0015325164422392,300.230712890625,298.31402587890625,2976.0,22.81,0.2021599860468856,0.0566876089001456,0.0387433039016562,231.35229099678452,0.0259775792775781,1505779200
1611.7401460539,0.1144234612584114,0.0955640375614166,0.0802749395370483,0.0681818723678588,0.1922509968280792,0.1633716076612472,0.0934621468186378,0.0744875445961952,0.006651182193309,296.6910400390625,295.369873046875,2720.0,0.09,0.4763957976705169,0.3506314959766987,0.2447338801742114,0.2286336332190849,-0.4108822036703562,1508544000
